Data/Time,CPU usage %,Temperature C
2022-04-05 05:15:41.217672,17.7,39.9
2022-04-05 05:15:51.667712,18,40.9
2022-04-05 05:16:02.057626,18.3,39.9
2022-04-05 05:16:12.330394,18.9,39.9
2022-04-05 05:16:22.704337,18.5,40.4
2022-04-05 05:16:33.117858,19.8,39.9
2022-04-05 05:16:43.514561,19.4,39.9
2022-04-05 05:16:53.907673,22.7,39.9
2022-04-05 05:17:04.307978,17.1,39.4
2022-04-05 05:17:14.700945,16.7,39.9
2022-04-05 05:17:25.100766,17.4,39.4
2022-04-05 05:17:35.337605,16.6,39.9
2022-04-05 05:17:45.557623,17.6,39.4
2022-04-05 05:17:55.937611,19.2,39.4
2022-04-05 05:18:06.307678,25.1,40.4
2022-04-05 05:18:16.687707,27.6,39.9
2022-04-05 05:18:27.087647,27,39.4
2022-04-05 05:18:37.497642,27.2,40.4
2022-04-05 05:18:48.029311,22.6,39.9
2022-04-05 05:18:58.431195,21,38.4
2022-04-05 05:19:08.827627,18,39.4
2022-04-05 05:19:19.229287,16.3,38.4
2022-04-05 05:19:29.462266,16.1,38.9
2022-04-05 05:19:39.852210,17,39.4
2022-04-05 05:19:50.097673,16.4,38.4
2022-04-05 05:20:00.477596,17.6,39.4
2022-04-05 05:20:10.729285,17.4,39.4
2022-04-05 05:20:21.117688,16.3,39.9
2022-04-05 05:20:31.587571,16,39.9
2022-04-05 05:20:41.827687,17.5,40.4
2022-04-05 05:20:52.137589,18.1,39.9
2022-04-05 05:21:02.497894,18,40.4
2022-04-05 05:21:12.717654,16.8,39.9
2022-04-05 05:21:22.987925,16.7,39.9
2022-04-05 05:21:33.237673,19.6,39.9
2022-04-05 05:21:43.487714,20.4,39.4
2022-04-05 05:21:53.729268,16.3,39.4
2022-04-05 05:22:04.097819,16.6,38.9
2022-04-05 05:22:14.347666,15.6,39.9
2022-04-05 05:22:24.747600,16.1,39.9
2022-04-05 05:22:35.030457,17.6,38.9
2022-04-05 05:22:45.297614,15.1,40.4
2022-04-05 05:22:55.687916,20.2,40.4
2022-04-05 05:23:05.920295,16.1,40.4
2022-04-05 05:23:16.317601,15.9,38.9
2022-04-05 05:23:26.567879,17.4,40.9
2022-04-05 05:23:36.822406,17,39.9
2022-04-05 05:23:47.219043,16.4,39.4
2022-04-05 05:23:57.857573,17,40.4
2022-04-05 05:24:08.098141,24.7,39.9
2022-04-05 05:24:18.337627,29.2,39.4
2022-04-05 05:24:28.707659,25.9,40.4
2022-04-05 05:24:39.104320,28,40.4
2022-04-05 05:24:49.487621,19.1,38.9
2022-04-05 05:24:59.777628,15.4,39.9
2022-04-05 05:25:10.177951,16.2,40.4
2022-04-05 05:25:20.557709,15.9,39.9
2022-04-05 05:25:30.972336,16.2,40.9
2022-04-05 05:25:41.207626,18.4,38.9
2022-04-05 05:25:51.457610,16.8,40.4
2022-04-05 05:26:01.817614,17.2,40.9
2022-04-05 05:26:12.038937,16.3,39.9
2022-04-05 05:26:22.607885,17,39.4
2022-04-05 05:26:32.929363,17.4,40.4
2022-04-05 05:26:43.179261,17.5,40.4
2022-04-05 05:26:53.567698,17.1,40.4
2022-04-05 05:27:03.857620,23.3,39.4
2022-04-05 05:27:14.229327,25.6,40.4
2022-04-05 05:27:24.629348,28.7,40.4
2022-04-05 05:27:35.077686,27.3,39.4
2022-04-05 05:27:45.627683,25,40.4
2022-04-05 05:27:55.868929,15.8,40.4
2022-04-05 05:28:06.137580,17.2,40.4
2022-04-05 05:28:16.367614,15.3,40.4
2022-04-05 05:28:26.729315,16.5,39.9
2022-04-05 05:28:36.967636,17.4,40.4
2022-04-05 05:28:47.357600,17,39.9
2022-04-05 05:28:57.904305,16.2,39.4
2022-04-05 05:29:08.167680,16.5,40.4
2022-04-05 05:29:18.417644,17.7,40.4
2022-04-05 05:29:28.737647,17,39.9
2022-04-05 05:29:39.137603,16.6,40.4
2022-04-05 05:29:49.367624,16.3,39.9
2022-04-05 05:29:59.666750,18.4,39.4
2022-04-05 05:30:09.937689,26.3,39.4
2022-04-05 05:30:20.317689,28.3,39.9
2022-04-05 05:30:30.717602,28.8,40.4
2022-04-05 05:30:40.957611,29.7,41.8
2022-04-05 05:30:51.230824,26.6,40.4
2022-04-05 05:31:01.477643,25.9,40.4
2022-04-05 05:31:11.737599,25.5,40.4
2022-04-05 05:31:21.997607,22.3,39.9
2022-04-05 05:31:32.387613,16.5,39.4
2022-04-05 05:31:42.637601,16.4,39.4
2022-04-05 05:31:52.897647,16,39.9
2022-04-05 05:32:03.154330,16.6,40.4
2022-04-05 05:32:13.752090,16.1,39.9
2022-04-05 05:32:24.007610,16.1,39.9
2022-04-05 05:32:34.247640,17.2,39.4
2022-04-05 05:32:44.497751,15.8,39.4
2022-04-05 05:32:54.767603,16.5,39.9
2022-04-05 05:33:05.029448,16.6,39.9
2022-04-05 05:33:15.307687,16,39.9
2022-04-05 05:33:25.564582,16.6,40.4
2022-04-05 05:33:35.817655,17.6,40.9
2022-04-05 05:33:46.071186,18,40.9
2022-04-05 05:33:56.567614,16.7,39.9
2022-04-05 05:34:06.927635,17.1,40.4
2022-04-05 05:34:17.467906,17,39.4
2022-04-05 05:34:27.867703,17.6,40.4
2022-04-05 05:34:38.267666,17.8,39.4
2022-04-05 05:34:48.517611,17.7,39.9
2022-04-05 05:34:58.787739,20.5,38.9
2022-04-05 05:35:09.029319,24.3,38.9
2022-04-05 05:35:19.280149,25.2,39.9
2022-04-05 05:35:29.557689,25.7,39.9
2022-04-05 05:35:39.807639,25.1,39.9
2022-04-05 05:35:50.087851,21.8,39.9
2022-04-05 05:36:00.328710,20.1,39.4
2022-04-05 05:36:10.687637,20.4,39.9
2022-04-05 05:36:20.957626,16.3,40.4
2022-04-05 05:36:31.187631,17.3,40.4
2022-04-05 05:36:41.557735,16.2,40.4
2022-04-05 05:36:51.807645,16.9,40.4
2022-04-05 05:37:02.047754,15.8,40.4
2022-04-05 05:37:12.297644,15.7,40.9
2022-04-05 05:37:22.557707,17.3,39.9
2022-04-05 05:37:32.887642,16.9,39.4
2022-04-05 05:37:43.138932,16,39.4
2022-04-05 05:37:53.387735,18.1,39.4
2022-04-05 05:38:03.637759,26.3,39.4
2022-04-05 05:38:14.024706,26.7,40.4
2022-04-05 05:38:24.327741,28.7,39.9
2022-04-05 05:38:34.607716,27.9,39.9
2022-04-05 05:38:45.007703,18,38.9
2022-04-05 05:38:55.297625,15.5,40.9
2022-04-05 05:39:05.578318,16.2,40.9
2022-04-05 05:39:15.887622,15.5,39.9
2022-04-05 05:39:26.152203,15.1,40.9
2022-04-05 05:39:36.427638,16.9,39.4
2022-04-05 05:39:46.677647,15.4,39.9
2022-04-05 05:39:56.927836,16,39.4
2022-04-05 05:40:07.207667,16.6,39.9
2022-04-05 05:40:17.458618,16.1,39.4
2022-04-05 05:40:27.773482,16.9,39.9
2022-04-05 05:40:38.042258,17.4,40.9
2022-04-05 05:40:48.279236,16.8,39.4
2022-04-05 05:40:58.547845,20.2,39.9
2022-04-05 05:41:08.797627,16,39.9
2022-04-05 05:41:19.087669,16.3,38.9
2022-04-05 05:41:29.379242,16,39.9
2022-04-05 05:41:39.627579,17.5,39.4
2022-04-05 05:41:49.855988,16.3,40.4
2022-04-05 05:42:00.087571,17.6,40.4
2022-04-05 05:42:10.307624,16.1,40.4
2022-04-05 05:42:20.647594,20.4,40.4
2022-04-05 05:42:30.877689,19.1,39.9
2022-04-05 05:42:41.140919,19.9,40.4
2022-04-05 05:42:51.377585,21.5,40.4
2022-04-05 05:43:01.607675,22.4,40.9
2022-04-05 05:43:11.867637,23.2,39.4
2022-04-05 05:43:22.097740,25,39.9
2022-04-05 05:43:32.526653,26.9,40.9
2022-04-05 05:43:42.817588,26.7,40.9
2022-04-05 05:43:53.047645,28.6,39.4
2022-04-05 05:44:03.291898,28.8,39.9
2022-04-05 05:44:13.659481,30.5,40.4
2022-04-05 05:44:23.937630,25.5,39.4
2022-04-05 05:44:34.288401,25.1,39.4
2022-04-05 05:44:44.547783,19.9,40.4
2022-04-05 05:44:54.797629,15.5,39.4
2022-04-05 05:45:05.177610,17.2,39.9
2022-04-05 05:45:15.430639,16.4,40.4
2022-04-05 05:45:25.685620,17.1,39.9
2022-04-05 05:45:36.087716,16.7,39.4
2022-04-05 05:45:46.337670,15.4,39.4
2022-04-05 05:45:56.579237,17,39.9
2022-04-05 05:46:06.827691,17,39.4
2022-04-05 05:46:17.087629,16.4,39.9
2022-04-05 05:46:27.337769,17.4,40.4
2022-04-05 05:46:37.607844,16.8,40.4
2022-04-05 05:46:47.898249,15.7,40.4
2022-04-05 05:46:58.167750,17.6,39.9
2022-04-05 05:47:08.398030,20,38.4
2022-04-05 05:47:18.657643,19.9,39.9
2022-04-05 05:47:28.937865,21,40.9
2022-04-05 05:47:39.673671,26.6,39.9
2022-04-05 05:47:49.927677,18.7,39.4
2022-04-05 05:48:00.169613,16,40.4
2022-04-05 05:48:10.397632,15.2,40.4
2022-04-05 05:48:20.687826,15.5,39.9
2022-04-05 05:48:30.931368,16,39.4
2022-04-05 05:48:41.177649,16.7,39.4
2022-04-05 05:48:51.587654,15.3,39.9
2022-04-05 05:49:01.837645,16.8,39.9
2022-04-05 05:49:12.079254,16.1,39.9
2022-04-05 05:49:22.407775,17.3,40.4
2022-04-05 05:49:32.787838,16.9,39.4
2022-04-05 05:49:43.057205,16.9,39.9
2022-04-05 05:49:53.297684,17,38.4
2022-04-05 05:50:03.567623,18.2,39.9
2022-04-05 05:50:13.877611,17.6,40.4
2022-04-05 05:50:24.117603,18.6,39.9
2022-04-05 05:50:34.427616,18.8,40.4
2022-04-05 05:50:44.697627,17.5,39.9
2022-04-05 05:50:54.947683,17.9,40.4
2022-04-05 05:51:05.190837,18.6,38.9
2022-04-05 05:51:15.427615,19.8,39.9
2022-04-05 05:51:25.807658,20.1,39.9
2022-04-05 05:51:36.047845,22.8,40.9
2022-04-05 05:51:46.317645,19.1,39.4
2022-04-05 05:51:56.558290,23.4,40.4
2022-04-05 05:52:06.808325,16.9,40.4
2022-04-05 05:52:17.097642,15.9,38.4
2022-04-05 05:52:27.341682,14.8,40.4
2022-04-05 05:52:37.647619,17.1,40.4
2022-04-05 05:52:47.897805,15.6,40.4
2022-04-05 05:52:58.147624,15.7,38.9
2022-04-05 05:53:08.537624,17,39.4
2022-04-05 05:53:18.793366,18.4,40.4
2022-04-05 05:53:29.079239,16.4,39.9
2022-04-05 05:53:39.337626,17,40.4
2022-04-05 05:53:49.587909,15.2,40.4
2022-04-05 05:53:59.847696,17.1,39.9
2022-04-05 05:54:10.093051,17,38.9
2022-04-05 05:54:20.467709,18.8,38.9
2022-04-05 05:54:30.717611,19.7,39.9
2022-04-05 05:54:40.928444,18.9,39.4
2022-04-05 05:54:51.177820,19.9,40.4
2022-04-05 05:55:01.417594,21.5,40.4
2022-04-05 05:55:11.684912,21.8,39.9
2022-04-05 05:55:21.937664,23.5,40.4
2022-04-05 05:55:32.277637,25.9,39.4
2022-04-05 05:55:42.567651,24.4,40.4
2022-04-05 05:55:52.817649,21.9,39.9
2022-04-05 05:56:03.037727,21.1,39.9
2022-04-05 05:56:13.297647,21.8,39.9
2022-04-05 05:56:23.567620,16.9,40.9
2022-04-05 05:56:33.927656,15.9,40.4
2022-04-05 05:56:44.167645,16.2,38.4
2022-04-05 05:56:54.422633,16.1,39.4
2022-04-05 05:57:04.657629,16.6,38.9
2022-04-05 05:57:14.977626,15.4,39.4
2022-04-05 05:57:25.287654,15.8,40.4
2022-04-05 05:57:35.527599,15.7,39.9
2022-04-05 05:57:45.805566,16.2,40.4
2022-04-05 05:57:56.079800,16.5,39.9
2022-04-05 05:58:06.320092,18,39.9
2022-04-05 05:58:16.552165,16.9,40.9
2022-04-05 05:58:26.857714,17.2,39.9
2022-04-05 05:58:37.098178,17.1,40.4
2022-04-05 05:58:47.357576,17.3,39.9
2022-04-05 05:58:57.587688,17.2,40.9
2022-04-05 05:59:07.877853,23.5,38.4
2022-04-05 05:59:18.277627,17.1,40.4
2022-04-05 05:59:28.596204,17.1,39.9
2022-04-05 05:59:38.882207,16.3,39.9
2022-04-05 05:59:49.117610,15.4,39.4
2022-04-05 05:59:59.355748,16.7,39.4
2022-04-05 06:00:09.618507,16.7,38.9
2022-04-05 06:00:19.867624,16.6,39.9
2022-04-05 06:00:30.117627,17.3,39.4
2022-04-05 06:00:40.367639,16.3,39.4
2022-04-05 06:00:50.598170,16.9,39.9
2022-04-05 06:01:00.830412,16.8,39.4
2022-04-05 06:01:11.077654,16.9,40.4
2022-04-05 06:01:21.337615,21,39.9
2022-04-05 06:01:31.731995,17.1,39.9
2022-04-05 06:01:41.976008,17.2,40.4
2022-04-05 06:01:52.236781,16.6,39.9
2022-04-05 06:02:02.483691,18.2,39.4
2022-04-05 06:02:12.737707,16.6,39.4
2022-04-05 06:02:23.346802,17.1,39.9
2022-04-05 06:02:33.648694,18.5,39.9
2022-04-05 06:02:43.877602,17.2,39.4
2022-04-05 06:02:54.104282,18.2,39.9
2022-04-05 06:03:04.387653,18.8,39.9
2022-04-05 06:03:14.617710,18,39.9
2022-04-05 06:03:24.907610,17.4,39.4
2022-04-05 06:03:35.177675,20.3,40.9
2022-04-05 06:03:45.437613,17.4,40.4
2022-04-05 06:03:55.670824,23.2,40.4
2022-04-05 06:04:05.937636,18.7,39.4
2022-04-05 06:04:16.188423,15.6,40.4
2022-04-05 06:04:26.587733,16.7,40.4
2022-04-05 06:04:36.876516,17.1,39.9
2022-04-05 06:04:47.107686,16.4,39.9
2022-04-05 06:04:57.352223,16.3,39.4
2022-04-05 06:05:07.587729,22.2,39.9
2022-04-05 06:05:17.817717,27.9,39.9
2022-04-05 06:05:28.057613,29.4,39.4
2022-04-05 06:05:38.347614,29,40.4
2022-04-05 06:05:48.607660,27.1,40.4
2022-04-05 06:05:58.851010,16.1,40.4
2022-04-05 06:06:09.227652,16.7,40.4
2022-04-05 06:06:19.467590,15.9,39.4
2022-04-05 06:06:29.707726,17.1,40.4
2022-04-05 06:06:39.937613,15.5,40.4
2022-04-05 06:06:50.357055,16.1,39.4
2022-04-05 06:07:00.637657,16,38.9
2022-04-05 06:07:10.888987,15.9,39.4
2022-04-05 06:07:21.122380,16.3,39.4
2022-04-05 06:07:31.357921,16,39.9
2022-04-05 06:07:41.597624,16.1,40.4
2022-04-05 06:07:51.855232,15.9,39.4
2022-04-05 06:08:02.104331,16,39.9
2022-04-05 06:08:12.361785,16.4,40.4
2022-04-05 06:08:22.657670,17.4,39.9
2022-04-05 06:08:33.067602,15.9,40.4
2022-04-05 06:08:43.307826,18.7,40.4
2022-04-05 06:08:53.697624,16.2,39.4
2022-04-05 06:09:03.949309,17.3,39.4
2022-04-05 06:09:14.197891,16.3,39.9
2022-04-05 06:09:24.588051,16.4,38.9
2022-04-05 06:09:34.968272,16.4,39.4
2022-04-05 06:09:45.227589,16.4,39.9
2022-04-05 06:09:55.617676,16.2,40.4
2022-04-05 06:10:05.862381,16.8,39.9
2022-04-05 06:10:16.149664,15.8,39.4
2022-04-05 06:10:26.387663,17.3,39.9
2022-04-05 06:10:36.651892,17.1,40.4
2022-04-05 06:10:46.937645,17.4,39.4
2022-04-05 06:10:57.329331,16.6,39.4
2022-04-05 06:11:07.567595,18.2,39.9
2022-04-05 06:11:17.797663,18.2,39.9
2022-04-05 06:11:28.047626,18.4,40.4
2022-04-05 06:11:38.287721,18.1,40.4
2022-04-05 06:11:48.627665,21.9,38.9
2022-04-05 06:11:58.877667,28.6,39.4
2022-04-05 06:12:09.117647,27.5,39.4
2022-04-05 06:12:19.387611,27.4,39.4
2022-04-05 06:12:29.637711,24.9,39.9
2022-04-05 06:12:39.889584,16.3,40.4
2022-04-05 06:12:50.107613,15.4,39.9
2022-04-05 06:13:00.515008,15.8,40.4
2022-04-05 06:13:10.777892,16.2,39.9
2022-04-05 06:13:21.037774,16.3,38.9
2022-04-05 06:13:31.457624,17.5,40.4
2022-04-05 06:13:41.687646,16.5,39.4
2022-04-05 06:13:51.937607,16.4,39.9
2022-04-05 06:14:02.162128,42.1,42.8
2022-04-05 06:14:12.535738,22.8,40.9
2022-04-05 06:14:22.954285,18.6,41.3
2022-04-05 06:14:33.447596,16.9,41.3
2022-04-05 06:14:44.067731,16,39.9
2022-04-05 06:14:54.487672,16.4,40.9
2022-04-05 06:15:04.879595,19.7,40.9
2022-04-05 06:15:15.299073,16.6,40.4
2022-04-05 06:15:25.697575,16.3,40.4
2022-04-05 06:15:36.067605,18.5,38.9
2022-04-05 06:15:46.437713,16.1,39.4
2022-04-05 06:15:56.827656,16.3,41.3
2022-04-05 06:16:07.099252,16.3,40.4
2022-04-05 06:16:17.507589,16.2,40.4
2022-04-05 06:16:27.909110,17.4,39.9
2022-04-05 06:16:38.310926,16.5,38.9
2022-04-05 06:16:48.707605,18.9,40.9
2022-04-05 06:16:58.987956,25.4,40.4
2022-04-05 06:17:09.357584,16.5,40.4
2022-04-05 06:17:19.729263,16.6,40.9
2022-04-05 06:17:30.147841,16.2,39.9
2022-04-05 06:17:40.627678,15.8,38.4
2022-04-05 06:17:51.027704,16.2,38.9
2022-04-05 06:18:01.439887,15.4,39.4
2022-04-05 06:18:11.827603,16,39.9
2022-04-05 06:18:22.197592,15.7,39.9
2022-04-05 06:18:32.647647,16.3,39.9
2022-04-05 06:18:42.879300,16.3,39.4
2022-04-05 06:18:53.107628,16,40.4
2022-04-05 06:19:03.357700,15.6,40.4
2022-04-05 06:19:13.767654,20.6,40.9
2022-04-05 06:19:23.999252,17,40.4
2022-04-05 06:19:34.497624,15.9,39.4
2022-04-05 06:19:44.887637,18.3,39.9
2022-04-05 06:19:55.137642,16.8,39.9
2022-04-05 06:20:05.387688,16.5,39.9
2022-04-05 06:20:15.668872,17.5,38.9
2022-04-05 06:20:26.057649,16.8,39.4
2022-04-05 06:20:36.307812,16.6,39.4
2022-04-05 06:20:46.687714,16.9,40.9
2022-04-05 06:20:56.957581,18.3,39.9
2022-04-05 06:21:07.327653,16.2,39.9
2022-04-05 06:21:17.587303,20.2,39.9
2022-04-05 06:21:27.997344,17.8,40.9
2022-04-05 06:21:38.357803,19.1,38.9
2022-04-05 06:21:48.597854,17.6,39.9
2022-04-05 06:21:58.857735,25.6,39.9
2022-04-05 06:22:09.097574,27.9,38.9
2022-04-05 06:22:19.317578,27.6,40.4
2022-04-05 06:22:29.599319,26.5,39.9
2022-04-05 06:22:39.867605,26.4,40.9
2022-04-05 06:22:50.107655,15.6,40.4
2022-04-05 06:23:00.367641,16.1,39.4
2022-04-05 06:23:10.607632,17.2,39.9
2022-04-05 06:23:20.837599,16.7,39.4
2022-04-05 06:23:31.224680,16.2,39.4
2022-04-05 06:23:41.629402,17.2,39.4
2022-04-05 06:23:52.037667,23.2,38.9
2022-04-05 06:24:02.287356,16.1,38.4
2022-04-05 06:24:12.525533,16.7,40.4
2022-04-05 06:24:22.768256,16,39.9
2022-04-05 06:24:33.017730,16,39.4
2022-04-05 06:24:43.277714,15.8,38.9
2022-04-05 06:24:53.697594,16.3,39.9
2022-04-05 06:25:04.087645,19.5,40.4
2022-04-05 06:25:14.488247,15.9,40.4
2022-04-05 06:25:24.777611,16.2,39.4
2022-04-05 06:25:35.057628,16.9,40.9
2022-04-05 06:25:45.317666,19.2,38.9
2022-04-05 06:25:55.717632,21.5,38.9
2022-04-05 06:26:05.967649,21.8,39.4
2022-04-05 06:26:16.217618,22.2,39.4
2022-04-05 06:26:26.477625,30.4,39.9
2022-04-05 06:26:36.737649,27.1,40.4
2022-04-05 06:26:46.987872,26.8,38.9
2022-04-05 06:26:57.237614,28.3,40.4
2022-04-05 06:27:07.537609,28.7,39.4
2022-04-05 06:27:17.777595,27.7,39.4
2022-04-05 06:27:28.196467,27.7,40.4
2022-04-05 06:27:38.427593,23.4,39.4
2022-04-05 06:27:48.662836,15.6,40.9
2022-04-05 06:27:58.878493,15.5,39.4
2022-04-05 06:28:09.151241,15.8,40.4
2022-04-05 06:28:19.377669,16.1,39.9
2022-04-05 06:28:29.754401,16.3,39.9
2022-04-05 06:28:40.137591,17.5,39.9
2022-04-05 06:28:50.367641,15.5,40.4
2022-04-05 06:29:00.606719,16.4,40.4
2022-04-05 06:29:10.863419,16.3,39.9
2022-04-05 06:29:21.127603,19.9,39.9
2022-04-05 06:29:31.367721,15,39.4
2022-04-05 06:29:41.737710,15.9,40.4
2022-04-05 06:29:51.997415,16.2,39.9
2022-04-05 06:30:02.547604,15.6,40.4
2022-04-05 06:30:12.909582,16.7,40.4
2022-04-05 06:30:23.157590,16.8,38.9
2022-04-05 06:30:33.467639,16,39.9
2022-04-05 06:30:43.857657,17.3,39.9
2022-04-05 06:30:54.127586,16.4,39.4
2022-04-05 06:31:04.377718,16.2,39.9
2022-04-05 06:31:14.639994,17.6,39.9
2022-04-05 06:31:24.895438,18.2,39.4
2022-04-05 06:31:35.318574,18.3,39.9
2022-04-05 06:31:45.547606,19.2,39.9
2022-04-05 06:31:55.793902,22,39.9
2022-04-05 06:32:06.054331,15.6,39.4
2022-04-05 06:32:16.427633,16,39.4
2022-04-05 06:32:26.821978,16.6,39.9
2022-04-05 06:32:37.067666,15.2,39.4
2022-04-05 06:32:47.457622,18.4,39.4
2022-04-05 06:32:57.827772,15.9,40.4
2022-04-05 06:33:08.197839,18,41.3
2022-04-05 06:33:18.427620,17,39.9
2022-04-05 06:33:28.651716,15.6,40.4
2022-04-05 06:33:38.899270,17,39.9
2022-04-05 06:33:49.157674,18.2,39.9
2022-04-05 06:33:59.567664,18.2,39.9
2022-04-05 06:34:09.817621,18.3,39.4
2022-04-05 06:34:20.197673,19,40.9
2022-04-05 06:34:30.437654,22.8,39.9
2022-04-05 06:34:40.668873,16.1,39.4
2022-04-05 06:34:50.907660,16,40.4
2022-04-05 06:35:01.147684,20.2,39.4
2022-04-05 06:35:11.527643,16.1,39.9
2022-04-05 06:35:21.766939,16.5,40.4
2022-04-05 06:35:32.067675,16.5,40.4
2022-04-05 06:35:42.317657,16,39.9
2022-04-05 06:35:52.548547,15.9,40.4
2022-04-05 06:36:02.804243,15.7,39.9
2022-04-05 06:36:13.077740,15.8,40.4
2022-04-05 06:36:23.467803,17.1,39.9
2022-04-05 06:36:33.687649,16.3,40.4
2022-04-05 06:36:43.920042,16,39.9
2022-04-05 06:36:54.287645,17.6,39.9
2022-04-05 06:37:04.527597,16.4,40.9
2022-04-05 06:37:14.747598,15.9,39.4
2022-04-05 06:37:24.957641,16.5,39.9
2022-04-05 06:37:35.358297,17.9,39.9
2022-04-05 06:37:45.577613,16.2,39.9
2022-04-05 06:37:55.831300,17,39.4
2022-04-05 06:38:06.249858,18.2,39.9
2022-04-05 06:38:16.527656,17.4,39.9
2022-04-05 06:38:26.767626,21,40.4
2022-04-05 06:38:37.027903,18.1,40.4
2022-04-05 06:38:47.397699,20.2,40.9
2022-04-05 06:38:57.627644,20.9,39.4
2022-04-05 06:39:07.879454,20.9,40.9
2022-04-05 06:39:18.127726,22.4,40.4
2022-04-05 06:39:28.354319,24.2,40.4
2022-04-05 06:39:38.607659,22.7,39.4
2022-04-05 06:39:48.872456,24.9,39.4
2022-04-05 06:39:59.257674,27.3,40.4
2022-04-05 06:40:09.647581,27.1,39.9
2022-04-05 06:40:20.157700,29,40.4
2022-04-05 06:40:30.397687,27.6,39.9
2022-04-05 06:40:40.657623,19.1,39.9
2022-04-05 06:40:50.917740,20,40.4
2022-04-05 06:41:01.177702,15.9,40.4
2022-04-05 06:41:11.447616,15.4,39.4
2022-04-05 06:41:21.687754,16.4,39.4
2022-04-05 06:41:32.047624,16.1,39.4
2022-04-05 06:41:42.299283,16.2,39.9
2022-04-05 06:41:52.554339,15.6,39.4
2022-04-05 06:42:02.947878,16.2,39.9
2022-04-05 06:42:13.237660,15.7,39.4
2022-04-05 06:42:23.627754,17.5,39.9
2022-04-05 06:42:34.027927,17.7,39.4
2022-04-05 06:42:44.307706,16.4,39.9
2022-04-05 06:42:54.567695,17.4,39.9
2022-04-05 06:43:04.817818,18,39.9
2022-04-05 06:43:15.127706,17.4,39.9
2022-04-05 06:43:25.368098,17.3,40.9
2022-04-05 06:43:35.637697,18,39.4
2022-04-05 06:43:45.887663,18.9,39.4
2022-04-05 06:43:56.127694,22.9,39.9
2022-04-05 06:44:06.387688,18.7,39.4
2022-04-05 06:44:16.653361,18.2,39.9
2022-04-05 06:44:26.902675,22.1,39.4
2022-04-05 06:44:37.137735,23.4,41.3
2022-04-05 06:44:47.387614,23.9,40.4
2022-04-05 06:44:57.651852,26.5,39.9
2022-04-05 06:45:07.887628,28.7,39.4
2022-04-05 06:45:18.168286,27.2,39.9
2022-04-05 06:45:28.507627,27.6,39.9
2022-04-05 06:45:38.737772,27.3,39.9
2022-04-05 06:45:48.987749,27.8,40.4
2022-04-05 06:45:59.257678,25.5,39.9
2022-04-05 06:46:09.477775,19.8,41.3
2022-04-05 06:46:19.747612,17.3,39.4
2022-04-05 06:46:29.997652,16.2,39.4
2022-04-05 06:46:40.257723,15.6,40.4
2022-04-05 06:46:50.507719,16.3,39.9
2022-04-05 06:47:00.767610,15.5,39.9
2022-04-05 06:47:11.007651,15.6,39.9
2022-04-05 06:47:21.257640,19.8,39.9
2022-04-05 06:47:31.523108,15.3,39.9
2022-04-05 06:47:41.787645,16.4,40.9
2022-04-05 06:47:52.033002,22.6,40.4
2022-04-05 06:48:02.267583,29.1,39.9
2022-04-05 06:48:12.537887,28.6,40.4
2022-04-05 06:48:22.807642,29.4,39.9
2022-04-05 06:48:33.157739,24.9,40.4
2022-04-05 06:48:43.397553,15.4,40.9
2022-04-05 06:48:53.770951,15.5,39.4
2022-04-05 06:49:04.147671,16.1,40.4
2022-04-05 06:49:14.385529,15.3,39.9
2022-04-05 06:49:24.637721,16.2,39.9
2022-04-05 06:49:34.927673,15.9,39.4
2022-04-05 06:49:45.194952,16.6,38.9
2022-04-05 06:49:55.477640,16,39.9
2022-04-05 06:50:05.707647,15.6,39.4
2022-04-05 06:50:15.947437,16.2,39.9
2022-04-05 06:50:26.447701,16.9,39.9
2022-04-05 06:50:36.710759,16.3,40.4
2022-04-05 06:50:46.957592,16.5,39.9
2022-04-05 06:50:57.217586,20,40.4
2022-04-05 06:51:07.487645,17.5,39.4
2022-04-05 06:51:17.737951,20,39.4
2022-04-05 06:51:27.977605,17.9,39.4
2022-04-05 06:51:38.220852,25.2,39.9
2022-04-05 06:51:48.467775,27.2,39.9
2022-04-05 06:51:58.687751,26.5,39.4
2022-04-05 06:52:09.077930,25,40.9
2022-04-05 06:52:19.527758,18.1,39.4
2022-04-05 06:52:29.797608,16,39.4
2022-04-05 06:52:40.037615,15.9,39.4
2022-04-05 06:52:50.427611,16.8,39.9
2022-04-05 06:53:00.817746,15.7,39.9
2022-04-05 06:53:11.057694,15.9,39.4
2022-04-05 06:53:21.320022,16.8,39.4
2022-04-05 06:53:31.637607,16.7,39.4
2022-04-05 06:53:41.887633,17,38.9
2022-04-05 06:53:52.147636,21.4,40.9
2022-04-05 06:54:02.367734,20.5,39.9
2022-04-05 06:54:12.663661,21.2,40.4
2022-04-05 06:54:23.017629,21.3,38.4
2022-04-05 06:54:33.367714,21.4,39.4
2022-04-05 06:54:43.719920,22.5,39.9
2022-04-05 06:54:53.967738,16.1,38.4
2022-04-05 06:55:04.227669,15.4,40.4
2022-04-05 06:55:14.462041,15.8,39.9
2022-04-05 06:55:24.729301,16.2,39.9
2022-04-05 06:55:35.188238,15.5,39.9
2022-04-05 06:55:45.467651,16.5,39.9
2022-04-05 06:55:55.707612,16.2,39.9
2022-04-05 06:56:05.937734,17.5,39.4
2022-04-05 06:56:16.177676,16.6,39.9
2022-04-05 06:56:26.437967,15.7,39.4
